tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
CAM9222867.1,-,PTHR12848.orig.30.pir,-,3.9e-07,28.1,0.0,0.0028,15.4,0.0,GCA_964200185.2
CAM9221880.1,-,PTHR12848.orig.30.pir,-,4.4e-07,27.9,0.1,6.5e-07,27.4,0.1,GCA_964200185.2
CAM9158987.1,-,PTHR12848.orig.30.pir,-,6.3e-07,27.4,0.0,0.00029,18.6,0.0,GCA_964200185.2
CAM9393000.1,-,PTHR12848.orig.30.pir,-,7.9e-07,27.1,0.3,9.5e-06,23.5,0.3,GCA_964200185.2
CAM9221958.1,-,PTHR12848.orig.30.pir,-,9e-07,26.9,0.0,1e-06,26.7,0.0,GCA_964200185.2
CAM9470484.1,-,PTHR12848.orig.30.pir,-,1.1e-06,26.6,0.0,9e-05,20.3,0.0,GCA_964200185.2
CAM9335081.1,-,PTHR12848.orig.30.pir,-,1.3e-06,26.4,0.0,2.3e-06,25.5,0.0,GCA_964200185.2
CAM9735560.1,-,PTHR12848.orig.30.pir,-,1.3e-06,26.4,0.3,3.5e-06,25.0,0.3,GCA_964200185.2
CAM9194979.1,-,PTHR12848.orig.30.pir,-,1.7e-06,26.0,0.0,0.027,12.1,0.0,GCA_964200185.2
CAM9838495.1,-,PTHR12848.orig.30.pir,-,2.2e-06,25.6,0.2,4.9e-06,24.5,0.2,GCA_964200185.2
CAM9795651.1,-,PTHR12848.orig.30.pir,-,3.3e-06,25.0,0.1,4.4e-06,24.6,0.1,GCA_964200185.2
CAM9877506.1,-,PTHR12848.orig.30.pir,-,3.6e-06,24.9,0.1,4.3e-06,24.7,0.1,GCA_964200185.2
CAM9964319.1,-,PTHR12848.orig.30.pir,-,4e-06,24.8,0.0,4.5e-06,24.6,0.0,GCA_964200185.2
CAN0052238.1,-,PTHR12848.orig.30.pir,-,5.7e-06,24.2,0.0,1.2e-05,23.2,0.0,GCA_964200185.2
CAM9416594.1,-,PTHR12848.orig.30.pir,-,9.2e-06,23.6,0.0,1.3e-05,23.1,0.0,GCA_964200185.2
CAM9760754.1,-,PTHR12848.orig.30.pir,-,9.6e-06,23.5,0.1,1.9e-05,22.5,0.1,GCA_964200185.2
CAN0052171.1,-,PTHR12848.orig.30.pir,-,2.1e-05,22.4,0.2,2.1e-05,22.4,0.2,GCA_964200185.2
CAM9495565.1,-,PTHR12848.orig.30.pir,-,3.7e-05,21.6,0.0,0.00043,18.0,0.0,GCA_964200185.2
CAM9690716.1,-,PTHR12848.orig.30.pir,-,5.5e-05,21.0,0.0,6.6e-05,20.7,0.0,GCA_964200185.2
CAM9122411.1,-,PTHR12848.orig.30.pir,-,6.5e-05,20.8,0.1,0.0045,14.7,0.0,GCA_964200185.2
CAM9669906.1,-,PTHR12848.orig.30.pir,-,8.2e-05,20.4,0.0,8.9e-05,20.3,0.0,GCA_964200185.2
CAM9890239.1,-,PTHR12848.orig.30.pir,-,9.5e-05,20.2,0.0,0.00012,19.9,0.0,GCA_964200185.2
CAM9548127.1,-,PTHR12848.orig.30.pir,-,0.00011,20.0,0.0,0.0003,18.5,0.0,GCA_964200185.2
CAM9580963.1,-,PTHR12848.orig.30.pir,-,0.00013,19.8,0.1,0.00013,19.8,0.1,GCA_964200185.2
CAM9207134.1,-,PTHR12848.orig.30.pir,-,0.00013,19.8,0.0,0.00077,17.2,0.0,GCA_964200185.2
CAM9552433.1,-,PTHR12848.orig.30.pir,-,0.00014,19.7,0.0,0.00015,19.6,0.0,GCA_964200185.2
CAM9288289.1,-,PTHR12848.orig.30.pir,-,0.00023,18.9,0.2,0.008,13.8,0.2,GCA_964200185.2
CAM9899594.1,-,PTHR12848.orig.30.pir,-,0.00024,18.9,0.1,0.00025,18.8,0.1,GCA_964200185.2
CAN0030601.1,-,PTHR12848.orig.30.pir,-,0.00041,18.1,0.0,0.00049,17.9,0.0,GCA_964200185.2
CAM9792042.1,-,PTHR12848.orig.30.pir,-,0.00046,17.9,0.0,0.00052,17.7,0.0,GCA_964200185.2
CAM9462758.1,-,PTHR12848.orig.30.pir,-,0.00047,17.9,0.0,0.00055,17.7,0.0,GCA_964200185.2
CAM9168067.1,-,PTHR12848.orig.30.pir,-,0.00054,17.7,0.0,0.0011,16.6,0.0,GCA_964200185.2
CAM9827626.1,-,PTHR12848.orig.30.pir,-,0.00055,17.7,0.0,0.00061,17.5,0.0,GCA_964200185.2
CAM9952817.1,-,PTHR12848.orig.30.pir,-,0.00063,17.5,0.4,0.00071,17.3,0.4,GCA_964200185.2
CAM9665077.1,-,PTHR12848.orig.30.pir,-,0.0009,17.0,0.0,0.0011,16.7,0.0,GCA_964200185.2
CAM9984419.1,-,PTHR12848.orig.30.pir,-,0.00095,16.9,0.0,0.0012,16.6,0.0,GCA_964200185.2
CAM9348759.1,-,PTHR12848.orig.30.pir,-,0.00096,16.9,0.0,0.0016,16.2,0.0,GCA_964200185.2
CAM9244853.1,-,PTHR12848.orig.30.pir,-,0.0013,16.5,0.0,0.0013,16.4,0.0,GCA_964200185.2
CAM9901383.1,-,PTHR12848.orig.30.pir,-,0.0016,16.1,0.1,0.0018,16.0,0.1,GCA_964200185.2
CAM9897600.1,-,PTHR12848.orig.30.pir,-,0.0023,15.6,0.0,0.0065,14.1,0.0,GCA_964200185.2
CAM9482613.1,-,PTHR12848.orig.30.pir,-,0.0023,15.6,0.0,0.0037,14.9,0.0,GCA_964200185.2
CAM9298060.1,-,PTHR12848.orig.30.pir,-,0.011,13.4,0.0,0.014,13.0,0.0,GCA_964200185.2
CAM9789596.1,-,PTHR12848.orig.30.pir,-,0.015,12.9,0.1,0.073,10.6,0.1,GCA_964200185.2
CAM9727818.1,-,PTHR12848.orig.30.pir,-,0.016,12.9,0.0,0.016,12.8,0.0,GCA_964200185.2
CAM9761535.1,-,PTHR12848.orig.30.pir,-,0.017,12.7,0.3,0.018,12.7,0.3,GCA_964200185.2
CAM9203133.1,-,PTHR12848.orig.30.pir,-,0.018,12.7,0.1,0.024,12.2,0.1,GCA_964200185.2
CAM9948350.1,-,PTHR12848.orig.30.pir,-,0.021,12.4,0.0,0.022,12.4,0.0,GCA_964200185.2
CAM9630416.1,-,PTHR12848.orig.30.pir,-,0.021,12.4,0.0,0.021,12.4,0.0,GCA_964200185.2
CAM9604379.1,-,PTHR12848.orig.30.pir,-,0.029,12.0,0.0,0.039,11.5,0.0,GCA_964200185.2
CAM9164308.1,-,PTHR12848.orig.30.pir,-,0.029,12.0,0.1,0.032,11.9,0.1,GCA_964200185.2
CAM9441975.1,-,PTHR12848.orig.30.pir,-,0.042,11.4,0.2,0.049,11.2,0.2,GCA_964200185.2
CAM9442045.1,-,PTHR12848.orig.30.pir,-,0.05,11.2,0.1,0.057,11.0,0.1,GCA_964200185.2
CAM9133973.1,-,PTHR12848.orig.30.pir,-,0.05,11.2,0.0,0.098,10.2,0.0,GCA_964200185.2
CAM9993761.1,-,PTHR12848.orig.30.pir,-,0.071,10.7,0.0,0.073,10.7,0.0,GCA_964200185.2
CAM9884928.1,-,PTHR12848.orig.30.pir,-,0.077,10.6,0.5,0.088,10.4,0.5,GCA_964200185.2
CAM9756899.1,-,PTHR12848.orig.30.pir,-,0.089,10.4,0.0,0.1,10.1,0.0,GCA_964200185.2
CAM9746818.1,-,PTHR12848.orig.30.pir,-,0.093,10.3,0.3,0.96,6.9,0.0,GCA_964200185.2
CAM9350467.1,-,PTHR12848.orig.30.pir,-,0.094,10.3,0.0,0.12,10.0,0.0,GCA_964200185.2
CAM9318624.1,-,PTHR12848.orig.30.pir,-,0.14,9.7,0.1,0.16,9.5,0.1,GCA_964200185.2
CAM9934685.1,-,PTHR12848.orig.30.pir,-,0.17,9.4,0.0,0.21,9.1,0.0,GCA_964200185.2
CAM9407566.1,-,PTHR12848.orig.30.pir,-,0.19,9.3,1.8,0.12,10.0,0.1,GCA_964200185.2
CAM9231500.1,-,PTHR12848.orig.30.pir,-,0.4,8.2,2.7,0.53,7.8,2.7,GCA_964200185.2
CAM9280365.1,-,PTHR12848.orig.30.pir,-,3e-268,894.1,0.0,8.5e-268,892.6,0.0,GCA_964200195.2
CAM9197788.1,-,PTHR12848.orig.30.pir,-,1.4e-18,67.0,2.0,1.2e-17,63.9,2.3,GCA_964200195.2
CAM9674642.1,-,PTHR12848.orig.30.pir,-,7e-17,61.4,0.1,9.7e-17,60.9,0.1,GCA_964200195.2
CAN0104561.1,-,PTHR12848.orig.30.pir,-,8.3e-17,61.1,0.0,7.7e-12,44.6,0.0,GCA_964200195.2
CAM9272240.1,-,PTHR12848.orig.30.pir,-,1.9e-14,53.3,0.0,7.6e-13,48.0,0.0,GCA_964200195.2
CAM9145717.1,-,PTHR12848.orig.30.pir,-,1.1e-13,50.7,0.0,1.6e-13,50.2,0.0,GCA_964200195.2
CAM9337556.1,-,PTHR12848.orig.30.pir,-,5.5e-13,48.5,0.1,8.3e-07,28.0,0.0,GCA_964200195.2
CAM9370017.1,-,PTHR12848.orig.30.pir,-,5.7e-13,48.4,0.0,7.7e-13,48.0,0.0,GCA_964200195.2
CAM9124652.1,-,PTHR12848.orig.30.pir,-,7.2e-13,48.1,1.6,9.8e-12,44.3,0.4,GCA_964200195.2
CAM9868662.1,-,PTHR12848.orig.30.pir,-,1e-12,47.6,0.0,1.2e-12,47.3,0.0,GCA_964200195.2
CAM9263038.1,-,PTHR12848.orig.30.pir,-,2.3e-12,46.4,0.0,1.3e-05,24.0,0.0,GCA_964200195.2
CAM9558272.1,-,PTHR12848.orig.30.pir,-,4.5e-12,45.4,1.6,1.6e-11,43.6,1.6,GCA_964200195.2
CAM9131662.1,-,PTHR12848.orig.30.pir,-,1.1e-11,44.1,0.0,3.6e-08,32.5,0.0,GCA_964200195.2
CAM9397244.1,-,PTHR12848.orig.30.pir,-,1.3e-11,43.9,0.6,1e-10,40.9,0.2,GCA_964200195.2
CAM9632303.1,-,PTHR12848.orig.30.pir,-,2.4e-11,43.0,0.0,1.1e-10,40.9,0.0,GCA_964200195.2
CAM9442025.1,-,PTHR12848.orig.30.pir,-,2.4e-11,43.0,0.0,3.2e-11,42.6,0.0,GCA_964200195.2
CAM9218531.1,-,PTHR12848.orig.30.pir,-,2.7e-11,42.9,0.4,3.5e-10,39.2,0.5,GCA_964200195.2
CAM9396122.1,-,PTHR12848.orig.30.pir,-,3.1e-11,42.7,0.5,0.002,16.8,0.0,GCA_964200195.2
CAM9170103.1,-,PTHR12848.orig.30.pir,-,1.1e-10,40.9,0.0,1.5e-10,40.4,0.0,GCA_964200195.2
CAM9242592.1,-,PTHR12848.orig.30.pir,-,1.2e-10,40.7,0.0,5.1e-09,35.3,0.0,GCA_964200195.2
CAM9347444.1,-,PTHR12848.orig.30.pir,-,1.3e-10,40.6,0.0,1.1e-06,27.6,0.0,GCA_964200195.2
CAM9173626.1,-,PTHR12848.orig.30.pir,-,6.8e-10,38.2,0.0,4.9e-06,25.4,0.0,GCA_964200195.2
CAM9148521.1,-,PTHR12848.orig.30.pir,-,1.2e-09,37.4,2.2,4.6e-08,32.1,1.9,GCA_964200195.2
CAM9891487.1,-,PTHR12848.orig.30.pir,-,2e-09,36.6,0.1,4.5e-08,32.2,0.1,GCA_964200195.2
CAM9443508.1,-,PTHR12848.orig.30.pir,-,3.4e-09,35.9,0.0,2.8e-05,22.9,0.0,GCA_964200195.2
CAM9175932.1,-,PTHR12848.orig.30.pir,-,3.9e-09,35.7,0.0,0.00038,19.2,0.0,GCA_964200195.2
CAM9341519.1,-,PTHR12848.orig.30.pir,-,4.8e-09,35.4,0.7,1.9e-08,33.5,0.7,GCA_964200195.2
CAM9122793.1,-,PTHR12848.orig.30.pir,-,2.5e-08,33.0,0.0,3.5e-08,32.5,0.0,GCA_964200195.2
CAM9586445.1,-,PTHR12848.orig.30.pir,-,3.6e-08,32.5,0.0,7.5e-08,31.5,0.0,GCA_964200195.2
CAM9603510.1,-,PTHR12848.orig.30.pir,-,4e-08,32.4,0.7,1.1e-07,30.9,0.7,GCA_964200195.2
CAM9999174.1,-,PTHR12848.orig.30.pir,-,4e-08,32.3,0.0,5.7e-05,21.9,0.0,GCA_964200195.2
CAM9858415.1,-,PTHR12848.orig.30.pir,-,5.8e-08,31.8,0.9,6.4e-08,31.7,0.9,GCA_964200195.2
CAM9260648.1,-,PTHR12848.orig.30.pir,-,6e-08,31.8,0.0,8.2e-08,31.3,0.0,GCA_964200195.2
CAM9101851.1,-,PTHR12848.orig.30.pir,-,6e-08,31.8,0.0,3.9e-06,25.7,0.0,GCA_964200195.2
CAM9654658.1,-,PTHR12848.orig.30.pir,-,7.3e-08,31.5,0.2,1.2e-06,27.4,0.4,GCA_964200195.2
CAM9533293.1,-,PTHR12848.orig.30.pir,-,1.6e-07,30.3,0.0,4e-07,29.0,0.0,GCA_964200195.2
CAN0109051.1,-,PTHR12848.orig.30.pir,-,1.9e-07,30.1,0.0,3.5e-06,25.9,0.0,GCA_964200195.2
CAM9350722.1,-,PTHR12848.orig.30.pir,-,2.1e-07,30.0,2.0,0.00068,18.3,0.2,GCA_964200195.2
CAN0506256.1,-,PTHR12848.orig.30.pir,-,2.7e-07,29.6,0.0,2.8e-07,29.6,0.0,GCA_964200195.2
CAM9545612.1,-,PTHR12848.orig.30.pir,-,5.1e-07,28.7,5.5,7.5e-07,28.1,4.9,GCA_964200195.2
CAM9514278.1,-,PTHR12848.orig.30.pir,-,7e-07,28.2,0.0,1.9e-06,26.8,0.0,GCA_964200195.2
CAM9358740.1,-,PTHR12848.orig.30.pir,-,1e-06,27.7,0.0,1.2e-06,27.5,0.0,GCA_964200195.2
CAM9575689.1,-,PTHR12848.orig.30.pir,-,1e-06,27.7,0.0,3.1e-06,26.1,0.0,GCA_964200195.2
CAM9987163.1,-,PTHR12848.orig.30.pir,-,1.1e-06,27.6,0.8,3.6e-06,25.9,0.9,GCA_964200195.2
CAM9535673.1,-,PTHR12848.orig.30.pir,-,1.1e-06,27.5,0.0,1.3e-06,27.3,0.0,GCA_964200195.2
CAM9292383.1,-,PTHR12848.orig.30.pir,-,1.2e-06,27.4,0.0,7.2e-06,24.9,0.0,GCA_964200195.2
CAM9099156.1,-,PTHR12848.orig.30.pir,-,1.3e-06,27.3,0.0,2.4e-05,23.1,0.0,GCA_964200195.2
CAM9185881.1,-,PTHR12848.orig.30.pir,-,1.9e-06,26.8,0.0,1.5e-05,23.9,0.0,GCA_964200195.2
CAM9779442.1,-,PTHR12848.orig.30.pir,-,2e-06,26.7,0.0,2.2e-06,26.6,0.0,GCA_964200195.2
CAM9961025.1,-,PTHR12848.orig.30.pir,-,2e-06,26.7,0.9,5.1e-06,25.4,0.9,GCA_964200195.2
CAM9428813.1,-,PTHR12848.orig.30.pir,-,4.2e-06,25.7,0.0,0.00016,20.4,0.0,GCA_964200195.2
CAM9713193.1,-,PTHR12848.orig.30.pir,-,7.5e-06,24.8,0.0,9.3e-06,24.5,0.0,GCA_964200195.2
CAM9406763.1,-,PTHR12848.orig.30.pir,-,1e-05,24.3,0.0,1.5e-05,23.8,0.0,GCA_964200195.2
CAM9151981.1,-,PTHR12848.orig.30.pir,-,1.1e-05,24.3,0.0,0.01,14.4,0.0,GCA_964200195.2
CAM9911372.1,-,PTHR12848.orig.30.pir,-,1.3e-05,24.0,0.0,1.9e-05,23.5,0.0,GCA_964200195.2
CAM9498579.1,-,PTHR12848.orig.30.pir,-,1.5e-05,23.8,0.4,1.6e-05,23.7,0.4,GCA_964200195.2
CAM9449414.1,-,PTHR12848.orig.30.pir,-,1.7e-05,23.6,0.0,0.00022,20.0,0.0,GCA_964200195.2
CAM9778389.1,-,PTHR12848.orig.30.pir,-,2.3e-05,23.2,0.0,0.24,9.9,0.0,GCA_964200195.2
CAN0218409.1,-,PTHR12848.orig.30.pir,-,2.5e-05,23.1,0.0,2.7e-05,23.0,0.0,GCA_964200195.2
CAM9775115.1,-,PTHR12848.orig.30.pir,-,3.5e-05,22.6,0.0,0.00016,20.4,0.0,GCA_964200195.2
CAM9255162.1,-,PTHR12848.orig.30.pir,-,3.6e-05,22.5,0.0,0.00062,18.5,0.0,GCA_964200195.2
CAM9325025.1,-,PTHR12848.orig.30.pir,-,3.7e-05,22.5,0.0,8.7e-05,21.3,0.0,GCA_964200195.2
CAM9830950.1,-,PTHR12848.orig.30.pir,-,4e-05,22.4,0.1,6.9e-05,21.6,0.1,GCA_964200195.2
CAM9332690.1,-,PTHR12848.orig.30.pir,-,4.1e-05,22.4,0.0,5.2e-05,22.0,0.0,GCA_964200195.2
CAN0496499.1,-,PTHR12848.orig.30.pir,-,5.9e-05,21.9,0.3,7.1e-05,21.6,0.3,GCA_964200195.2
CAM9490346.1,-,PTHR12848.orig.30.pir,-,6.2e-05,21.8,0.0,7.7e-05,21.5,0.0,GCA_964200195.2
CAN0001344.1,-,PTHR12848.orig.30.pir,-,6.3e-05,21.7,0.3,0.03,12.9,0.5,GCA_964200195.2
CAM9101342.1,-,PTHR12848.orig.30.pir,-,6.4e-05,21.7,0.0,0.00054,18.7,0.0,GCA_964200195.2
CAM9222299.1,-,PTHR12848.orig.30.pir,-,7.4e-05,21.5,0.0,0.00049,18.8,0.0,GCA_964200195.2
CAM9192667.1,-,PTHR12848.orig.30.pir,-,0.00011,20.9,8.8,0.00042,19.0,3.7,GCA_964200195.2
CAM9932247.1,-,PTHR12848.orig.30.pir,-,0.00011,20.9,0.0,0.00015,20.5,0.0,GCA_964200195.2
CAM9186747.1,-,PTHR12848.orig.30.pir,-,0.00013,20.7,0.0,0.00025,19.8,0.0,GCA_964200195.2
CAM9964054.1,-,PTHR12848.orig.30.pir,-,0.00014,20.6,0.2,0.00024,19.8,0.2,GCA_964200195.2
CAM9588625.1,-,PTHR12848.orig.30.pir,-,0.00015,20.5,0.0,0.00017,20.3,0.0,GCA_964200195.2
CAM9879754.1,-,PTHR12848.orig.30.pir,-,0.00022,20.0,0.0,0.00065,18.4,0.0,GCA_964200195.2
CAM9697235.1,-,PTHR12848.orig.30.pir,-,0.00027,19.7,0.0,0.00034,19.3,0.0,GCA_964200195.2
CAM9918451.1,-,PTHR12848.orig.30.pir,-,0.00031,19.4,0.1,0.0012,17.5,0.0,GCA_964200195.2
CAN0137829.1,-,PTHR12848.orig.30.pir,-,0.00034,19.3,0.0,0.00038,19.2,0.0,GCA_964200195.2
CAM9441954.1,-,PTHR12848.orig.30.pir,-,0.0004,19.1,2.8,0.092,11.3,2.8,GCA_964200195.2
CAM9948922.1,-,PTHR12848.orig.30.pir,-,0.00057,18.6,0.1,0.00075,18.2,0.1,GCA_964200195.2
CAM9718926.1,-,PTHR12848.orig.30.pir,-,0.00075,18.2,0.0,0.0009,17.9,0.0,GCA_964200195.2
CAN0279131.1,-,PTHR12848.orig.30.pir,-,0.00084,18.0,0.0,0.0018,16.9,0.0,GCA_964200195.2
CAM9682783.1,-,PTHR12848.orig.30.pir,-,0.00098,17.8,0.0,0.0011,17.7,0.0,GCA_964200195.2
CAM9286134.1,-,PTHR12848.orig.30.pir,-,0.0012,17.6,0.0,0.0038,15.9,0.0,GCA_964200195.2
CAN0216022.1,-,PTHR12848.orig.30.pir,-,0.0013,17.4,0.0,0.0018,16.9,0.0,GCA_964200195.2
CAN0254424.1,-,PTHR12848.orig.30.pir,-,0.0014,17.3,0.0,0.0045,15.6,0.0,GCA_964200195.2
CAM9290644.1,-,PTHR12848.orig.30.pir,-,0.0015,17.2,0.0,0.004,15.8,0.0,GCA_964200195.2
CAM9232634.1,-,PTHR12848.orig.30.pir,-,0.0017,17.0,0.5,0.0017,17.0,0.5,GCA_964200195.2
CAM9493394.1,-,PTHR12848.orig.30.pir,-,0.0018,16.9,0.0,0.0018,16.9,0.0,GCA_964200195.2
CAM9719345.1,-,PTHR12848.orig.30.pir,-,0.0019,16.9,0.1,0.0022,16.6,0.1,GCA_964200195.2
CAM9451953.1,-,PTHR12848.orig.30.pir,-,0.002,16.7,0.0,0.0025,16.4,0.0,GCA_964200195.2
CAN0282661.1,-,PTHR12848.orig.30.pir,-,0.0021,16.7,0.0,0.0022,16.6,0.0,GCA_964200195.2
CAM9201161.1,-,PTHR12848.orig.30.pir,-,0.0025,16.4,0.0,0.67,8.4,0.0,GCA_964200195.2
CAM9616752.1,-,PTHR12848.orig.30.pir,-,0.0028,16.3,0.0,0.0034,16.0,0.0,GCA_964200195.2
CAM9298856.1,-,PTHR12848.orig.30.pir,-,0.0045,15.6,1.3,0.014,14.0,1.3,GCA_964200195.2
CAN0005145.1,-,PTHR12848.orig.30.pir,-,0.0047,15.6,0.0,0.0057,15.3,0.0,GCA_964200195.2
CAM9611059.1,-,PTHR12848.orig.30.pir,-,0.0056,15.3,0.0,0.022,13.3,0.0,GCA_964200195.2
CAM9246629.1,-,PTHR12848.orig.30.pir,-,0.0061,15.2,0.1,0.014,14.0,0.1,GCA_964200195.2
CAM9233323.1,-,PTHR12848.orig.30.pir,-,0.0063,15.1,0.2,0.011,14.3,0.2,GCA_964200195.2
CAM9849808.1,-,PTHR12848.orig.30.pir,-,0.007,15.0,0.1,0.01,14.4,0.1,GCA_964200195.2
CAN0001004.1,-,PTHR12848.orig.30.pir,-,0.0085,14.7,0.0,0.0085,14.7,0.0,GCA_964200195.2
CAM9315126.1,-,PTHR12848.orig.30.pir,-,0.0088,14.6,0.0,0.019,13.5,0.0,GCA_964200195.2
CAM9808333.1,-,PTHR12848.orig.30.pir,-,0.013,14.1,0.0,0.015,13.9,0.0,GCA_964200195.2
CAN0392780.1,-,PTHR12848.orig.30.pir,-,0.013,14.0,0.0,0.015,13.9,0.0,GCA_964200195.2
CAM9958706.1,-,PTHR12848.orig.30.pir,-,0.014,14.0,0.0,0.014,14.0,0.0,GCA_964200195.2
CAM9713579.1,-,PTHR12848.orig.30.pir,-,0.015,13.9,0.0,0.019,13.5,0.0,GCA_964200195.2
CAN0156137.1,-,PTHR12848.orig.30.pir,-,0.015,13.9,0.0,0.016,13.8,0.0,GCA_964200195.2
CAM9225132.1,-,PTHR12848.orig.30.pir,-,0.016,13.8,0.0,3.3,6.1,0.0,GCA_964200195.2
CAM9340916.1,-,PTHR12848.orig.30.pir,-,0.019,13.5,0.0,0.019,13.5,0.0,GCA_964200195.2
CAN0440704.1,-,PTHR12848.orig.30.pir,-,0.024,13.2,0.1,0.66,8.4,0.0,GCA_964200195.2
CAM9885909.1,-,PTHR12848.orig.30.pir,-,0.026,13.1,0.0,1,7.8,0.0,GCA_964200195.2
CAN0130745.1,-,PTHR12848.orig.30.pir,-,0.029,12.9,0.0,0.058,11.9,0.0,GCA_964200195.2
CAM9456306.1,-,PTHR12848.orig.30.pir,-,0.035,12.7,0.5,0.88,8.0,0.0,GCA_964200195.2
CAM9388899.1,-,PTHR12848.orig.30.pir,-,0.037,12.6,0.0,0.048,12.2,0.0,GCA_964200195.2
CAM9125497.1,-,PTHR12848.orig.30.pir,-,0.038,12.6,0.0,0.047,12.2,0.0,GCA_964200195.2
CAM9412437.1,-,PTHR12848.orig.30.pir,-,0.046,12.3,0.0,0.14,10.7,0.0,GCA_964200195.2
CAM9676656.1,-,PTHR12848.orig.30.pir,-,0.054,12.0,0.0,3.6,6.0,0.0,GCA_964200195.2
CAM9206403.1,-,PTHR12848.orig.30.pir,-,0.058,11.9,0.6,0.88,8.0,0.0,GCA_964200195.2
CAM9781333.1,-,PTHR12848.orig.30.pir,-,0.058,11.9,0.1,0.35,9.3,0.1,GCA_964200195.2
CAN0510191.1,-,PTHR12848.orig.30.pir,-,0.061,11.9,0.0,0.064,11.8,0.0,GCA_964200195.2
CAM9429104.1,-,PTHR12848.orig.30.pir,-,0.066,11.8,0.0,0.086,11.4,0.0,GCA_964200195.2
CAN0391323.1,-,PTHR12848.orig.30.pir,-,0.067,11.7,0.0,0.086,11.4,0.0,GCA_964200195.2
CAM9639139.1,-,PTHR12848.orig.30.pir,-,0.072,11.6,0.0,0.085,11.4,0.0,GCA_964200195.2
CAM9215746.1,-,PTHR12848.orig.30.pir,-,0.078,11.5,0.0,1.2,7.6,0.0,GCA_964200195.2
CAN0389164.1,-,PTHR12848.orig.30.pir,-,0.083,11.4,0.0,0.089,11.3,0.0,GCA_964200195.2
CAM9323691.1,-,PTHR12848.orig.30.pir,-,0.094,11.2,0.0,0.17,10.4,0.0,GCA_964200195.2
CAN0272563.1,-,PTHR12848.orig.30.pir,-,0.11,11.1,0.0,0.11,11.1,0.0,GCA_964200195.2
CAN0398375.1,-,PTHR12848.orig.30.pir,-,0.11,11.0,0.0,0.11,11.0,0.0,GCA_964200195.2
CAM9326832.1,-,PTHR12848.orig.30.pir,-,0.12,10.9,0.0,4.1,5.8,0.0,GCA_964200195.2
CAM9284559.1,-,PTHR12848.orig.30.pir,-,0.12,10.9,0.0,0.18,10.3,0.0,GCA_964200195.2
CAM9978455.1,-,PTHR12848.orig.30.pir,-,0.12,10.8,0.0,1.4,7.3,0.0,GCA_964200195.2
CAM9627708.1,-,PTHR12848.orig.30.pir,-,0.13,10.8,0.1,10,4.5,0.0,GCA_964200195.2
CAN0407361.1,-,PTHR12848.orig.30.pir,-,0.14,10.7,0.0,0.2,10.2,0.0,GCA_964200195.2
CAN0281254.1,-,PTHR12848.orig.30.pir,-,0.19,10.3,0.0,0.19,10.3,0.0,GCA_964200195.2
CAM9535742.1,-,PTHR12848.orig.30.pir,-,0.21,10.1,0.0,0.23,10.0,0.0,GCA_964200195.2
CAN0401522.1,-,PTHR12848.orig.30.pir,-,0.22,10.0,0.0,0.81,8.1,0.0,GCA_964200195.2
CAN0331923.1,-,PTHR12848.orig.30.pir,-,0.26,9.8,0.0,0.27,9.7,0.0,GCA_964200195.2
CAM9594402.1,-,PTHR12848.orig.30.pir,-,0.29,9.6,0.0,11,4.3,0.0,GCA_964200195.2
CAM9960213.1,-,PTHR12848.orig.30.pir,-,0.31,9.5,0.0,0.42,9.1,0.0,GCA_964200195.2
CAN0010408.1,-,PTHR12848.orig.30.pir,-,3.8,5.9,4.9,4.3,5.7,4.9,GCA_964200195.2
CAN0345785.1,-,PTHR12848.orig.30.pir,-,8.4e-181,604.2,0.0,1e-180,603.9,0.0,GCA_964200205.2
CAN0419430.1,-,PTHR12848.orig.30.pir,-,5.3e-26,91.4,0.0,6.1e-26,91.2,0.0,GCA_964200205.2
CAM9262770.1,-,PTHR12848.orig.30.pir,-,9.6e-20,70.6,14.3,1.2e-19,70.3,14.3,GCA_964200205.2
CAN0362754.1,-,PTHR12848.orig.30.pir,-,9.8e-20,70.6,0.0,1.2e-19,70.3,0.0,GCA_964200205.2
CAM9164650.1,-,PTHR12848.orig.30.pir,-,1.8e-18,66.4,0.3,1.4e-11,43.6,0.0,GCA_964200205.2
CAN0132601.1,-,PTHR12848.orig.30.pir,-,3.1e-17,62.3,0.0,0.00018,20.0,0.0,GCA_964200205.2
CAM9515779.1,-,PTHR12848.orig.30.pir,-,5.8e-17,61.4,0.0,2.3e-10,39.5,0.0,GCA_964200205.2
CAM9155645.1,-,PTHR12848.orig.30.pir,-,6.5e-17,61.2,0.2,1.6e-10,40.0,0.0,GCA_964200205.2
CAM9346694.1,-,PTHR12848.orig.30.pir,-,2.1e-16,59.5,0.0,1.2e-10,40.4,0.2,GCA_964200205.2
CAN0324709.1,-,PTHR12848.orig.30.pir,-,4.3e-16,58.5,0.0,2.1e-15,56.2,0.0,GCA_964200205.2
CAM9244719.1,-,PTHR12848.orig.30.pir,-,5.1e-16,58.3,0.2,9.7e-09,34.2,0.1,GCA_964200205.2
CAM9869431.1,-,PTHR12848.orig.30.pir,-,6.1e-16,58.0,4.3,6.1e-16,58.0,4.3,GCA_964200205.2
