tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
XDT07993.1,-,TCO89,PF10452.14,9e-146,485.5,36.5,1.1e-145,485.2,36.5,GCA_041121415.1
XDT07992.1,-,TCO89,PF10452.14,3.7e-57,193.0,3.8,3.7e-57,193.0,3.8,GCA_041121415.1
XDT13303.1,-,TCO89,PF10452.14,4.9e-229,760.3,55.1,6.6e-229,759.9,55.1,GCA_041121425.1
XDT18611.1,-,TCO89,PF10452.14,2.6e-230,764.5,55.0,3.5e-230,764.1,55.0,GCA_041121435.1
XDT23883.1,-,TCO89,PF10452.14,4.1e-228,757.2,54.1,5.5e-228,756.8,54.1,GCA_041121665.1
XDT29173.1,-,TCO89,PF10452.14,1.6e-228,758.6,55.2,2.1e-228,758.2,55.2,GCA_041121675.1
XDT34458.1,-,TCO89,PF10452.14,1.4e-228,758.6,55.2,1.8e-228,758.2,55.2,GCA_041121685.1
XDT38965.1,-,TCO89,PF10452.14,1.8e-230,765.0,55.7,2.5e-230,764.6,55.7,GCA_041121695.1
XDT44249.1,-,TCO89,PF10452.14,1.9e-230,765.0,55.7,2.5e-230,764.6,55.7,GCA_041121705.1
XDT49584.1,-,TCO89,PF10452.14,4.4e-232,770.3,55.2,5.9e-232,769.9,55.2,GCA_041121715.1
KAL1388371.1,-,TCO89,PF10452.14,5.5e-06,25.1,2.3,0.0057,15.2,0.0,GCA_041146515.1
GAB0133855.1,-,TCO89,PF10452.14,0.00027,19.0,0.2,0.0078,14.2,0.0,GCA_041154705.1
GAB0137840.1,-,TCO89,PF10452.14,0.039,11.9,0.2,0.052,11.5,0.2,GCA_041154705.1
GAB0140440.1,-,TCO89,PF10452.14,0.00028,19.0,0.2,0.0079,14.2,0.0,GCA_041154725.1
GAB0144485.1,-,TCO89,PF10452.14,0.04,11.9,0.2,0.053,11.5,0.2,GCA_041154725.1
XBA48111.1,-,TCO89,PF10452.14,1.8e-11,42.2,42.3,2.8e-07,28.3,31.2,GCA_041381755.1
XBA47438.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.021,12.3,1.1,GCA_041381755.1
KAL1575394.1,-,TCO89,PF10452.14,2.1e-12,45.4,57.5,1.9e-08,32.4,1.3,GCA_041438215.1
KAL1580720.1,-,TCO89,PF10452.14,5.9e-13,47.2,56.0,1.8e-08,32.4,1.3,GCA_041438225.1
XEV04201.1,-,TCO89,PF10452.14,0.00084,18.1,0.7,0.021,13.5,0.1,GCA_041870755.1
KAL2119793.1,-,TCO89,PF10452.14,3.8e-06,25.7,8.5,0.0066,15.0,0.0,GCA_041956435.1
KAL2149349.1,-,TCO89,PF10452.14,0.0019,16.4,19.6,0.016,13.4,0.2,GCA_041956445.1
KAL1934300.1,-,TCO89,PF10452.14,8.4e-11,41.0,3.7,8.4e-11,41.0,3.7,GCA_041956525.1
KAL1927147.1,-,TCO89,PF10452.14,2.2e-10,39.6,0.6,2.4e-10,39.5,0.6,GCA_041956525.1
KAL1931572.1,-,TCO89,PF10452.14,0.052,12.0,1.2,0.076,11.5,1.2,GCA_041956525.1
KAL1923479.1,-,TCO89,PF10452.14,2.5e-09,36.3,0.4,3.8e-09,35.6,0.4,GCA_041956535.1
KAL1923563.1,-,TCO89,PF10452.14,0.00042,19.0,25.6,0.00083,18.0,25.6,GCA_041956535.1
KAL1960368.1,-,TCO89,PF10452.14,2.1e-05,22.9,9.3,0.0027,16.0,0.1,GCA_041956615.1
KAL1976131.1,-,TCO89,PF10452.14,0.00099,17.2,1.6,0.00099,17.2,1.6,GCA_041956625.1
KAL1990080.1,-,TCO89,PF10452.14,0.0001,20.5,12.6,0.0024,16.0,0.4,GCA_041956635.1
KAL1990664.1,-,TCO89,PF10452.14,0.11,10.5,0.2,0.13,10.2,0.2,GCA_041956635.1
KAL1970023.1,-,TCO89,PF10452.14,0.083,11.2,0.1,0.083,11.2,0.1,GCA_041956645.1
KAL2003669.1,-,TCO89,PF10452.14,0.12,10.1,18.6,0.027,12.3,0.5,GCA_041956715.1
KAL2019881.1,-,TCO89,PF10452.14,0.0074,14.7,0.1,0.0074,14.7,0.1,GCA_041956725.1
KAL2023823.1,-,TCO89,PF10452.14,0.11,10.8,2.1,0.28,9.5,0.2,GCA_041956725.1
KAL2033413.1,-,TCO89,PF10452.14,9.1e-11,40.9,0.1,9.1e-11,40.9,0.1,GCA_041956735.1
KAL2012293.1,-,TCO89,PF10452.14,0.011,14.1,15.0,0.074,11.4,0.3,GCA_041956765.1
KAL1801164.1,-,TCO89,PF10452.14,2.2e-08,32.9,4.2,2.2e-08,32.9,4.2,GCA_042100115.1
KAL2104787.1,-,TCO89,PF10452.14,1.2e-06,27.3,0.1,0.033,12.6,0.0,GCA_042186575.1
KAL1841871.1,-,TCO89,PF10452.14,0.00014,20.0,10.7,0.097,10.6,0.0,GCA_042257515.1
KAL1867320.1,-,TCO89,PF10452.14,0.0013,17.7,0.0,0.053,12.4,0.0,GCA_042257625.1
KAL1845916.1,-,TCO89,PF10452.14,0.22,9.7,19.5,0.068,11.4,1.0,GCA_042257975.1
KAL1882596.1,-,TCO89,PF10452.14,0.22,9.7,19.5,0.067,11.4,1.0,GCA_042258045.1
KAL1888912.1,-,TCO89,PF10452.14,0.15,9.8,42.1,5e+02,-1.9,42.1,GCA_042258205.1
KAL1878552.1,-,TCO89,PF10452.14,0.0056,15.1,1.0,0.2,10.0,0.0,GCA_042366435.1
KAL2174960.1,-,TCO89,PF10452.14,0.052,11.7,14.1,0.08,11.1,0.1,GCA_042370625.1
KAL2207041.1,-,TCO89,PF10452.14,4.3e-08,32.3,11.2,0.0013,17.6,0.2,GCA_042370655.1
KAL2187272.1,-,TCO89,PF10452.14,0.057,11.7,14.1,0.087,11.1,0.1,GCA_042370755.1
KAL2217459.1,-,TCO89,PF10452.14,0.0042,15.3,0.2,0.0042,15.3,0.2,GCA_042370945.1
KAL2760087.1,-,TCO89,PF10452.14,0.0013,17.1,13.0,0.0035,15.6,0.0,GCA_042370955.1
KAL2069698.1,-,TCO89,PF10452.14,0.002,17.3,0.8,0.002,17.3,0.8,GCA_042604555.1
KAL2266083.1,-,TCO89,PF10452.14,0.00012,20.2,9.6,0.3,9.0,0.0,GCA_042764415.1
KAL2286857.1,-,TCO89,PF10452.14,0.00068,19.2,0.0,0.03,13.8,0.0,GCA_042826995.1
KAL2314264.1,-,TCO89,PF10452.14,3.7e-115,384.3,33.1,5.7e-57,192.2,10.0,GCA_043157545.1
KAL2354834.1,-,TCO89,PF10452.14,0.054,11.7,0.0,0.054,11.7,0.0,GCA_043170715.1
KAL2366633.1,-,TCO89,PF10452.14,2e-08,32.7,4.0,1.9e-05,22.9,0.1,GCA_043170745.1
KAL2374803.1,-,TCO89,PF10452.14,2.1e-08,32.8,4.0,2e-05,22.9,0.1,GCA_043229185.1
KAL2391526.1,-,TCO89,PF10452.14,2e-08,32.8,4.0,2e-05,22.9,0.1,GCA_043229235.1
KAL2387001.1,-,TCO89,PF10452.14,2e-08,32.7,4.0,1.9e-05,22.9,0.1,GCA_043229245.1
KAL2680294.1,-,TCO89,PF10452.14,5.2e-09,35.0,4.3,5.2e-09,35.0,4.3,GCA_043640705.1
KAL2709184.1,-,TCO89,PF10452.14,1.5e-123,412.0,77.2,1e-121,405.9,77.2,GCA_043647315.1
KAL2829800.1,-,TCO89,PF10452.14,0.0014,17.4,3.1,0.03,13.0,0.1,GCA_044048685.1
KAL2870795.1,-,TCO89,PF10452.14,0.032,12.8,16.8,1.5,7.2,0.0,GCA_044049455.1
KAL2879154.1,-,TCO89,PF10452.14,0.0021,16.7,0.0,0.0021,16.7,0.0,GCA_044063575.1
KAL2799107.1,-,TCO89,PF10452.14,0.22,10.4,16.9,13,4.6,0.0,GCA_044089335.1
KAL3229116.1,-,TCO89,PF10452.14,1.3e-129,432.1,58.2,1.8e-129,431.6,58.2,GCA_045282135.1
KAL3236186.1,-,TCO89,PF10452.14,1.3e-129,432.1,58.2,1.8e-129,431.6,58.2,GCA_045282275.1
KAL3292208.1,-,TCO89,PF10452.14,0.00011,21.4,0.4,0.00011,21.4,0.4,GCA_045514765.1
XKU31062.1,-,TCO89,PF10452.14,2e-117,392.0,64.0,4.2e-117,390.9,64.0,GCA_045517165.1
KAL3475597.1,-,TCO89,PF10452.14,0.67,8.7,19.0,0.058,12.2,0.9,GCA_045785085.1
KAL3487636.1,-,TCO89,PF10452.14,0.067,12.1,18.4,12,4.6,0.0,GCA_045785125.1
KAL3436268.1,-,TCO89,PF10452.14,0.0028,16.2,0.2,0.0072,14.9,0.2,GCA_045791975.1
KAL3416645.1,-,TCO89,PF10452.14,0.00022,19.6,6.6,0.047,11.9,0.0,GCA_045820835.1
KAL3422032.1,-,TCO89,PF10452.14,1.8e-08,33.4,0.0,1.8e-08,33.4,0.0,GCA_045999785.1
KAL3418902.1,-,TCO89,PF10452.14,3.4,6.1,10.0,2.4,6.6,0.9,GCA_045999785.1
XHG08284.1,-,TCO89,PF10452.14,0.001,17.9,0.2,0.035,12.9,0.0,GCA_046000195.1
KAL3600331.1,-,TCO89,PF10452.14,0.0011,18.0,1.2,0.025,13.5,0.2,GCA_046056315.1
KAL5318632.1,-,TCO89,PF10452.14,0.33,10.2,32.4,0.58,9.4,0.2,GCA_046255075.1
KAL3956255.1,-,TCO89,PF10452.14,0.0014,17.5,17.5,0.053,12.3,0.1,GCA_046452455.1
XMA14094.1,-,TCO89,PF10452.14,0.0089,14.9,4.6,0.011,14.6,4.6,GCA_046529785.1
XMA16955.1,-,TCO89,PF10452.14,0.021,13.7,34.8,0.23,10.2,0.1,GCA_046529785.1
KAL4206435.1,-,TCO89,PF10452.14,5.4e-09,35.0,2.5,6.3e-09,34.8,2.5,GCA_046865755.1
KAL4208954.1,-,TCO89,PF10452.14,2.1e-05,23.1,11.0,2.1e-05,23.1,11.0,GCA_046865755.1
KAM0119040.1,-,TCO89,PF10452.14,5.2e-06,24.9,0.8,0.047,11.9,0.0,GCA_046867235.2
KAM0101501.1,-,TCO89,PF10452.14,5.1e-06,24.9,0.8,0.046,11.9,0.0,GCA_046867255.2
KAL4407112.1,-,TCO89,PF10452.14,2.9e-05,23.2,0.6,0.0017,17.4,0.1,GCA_047371005.1
KAL4739613.1,-,TCO89,PF10452.14,0.00035,19.2,9.5,0.028,13.0,0.0,GCA_047715515.1
KAL4750852.1,-,TCO89,PF10452.14,0.035,12.6,0.4,0.035,12.6,0.4,GCA_047715525.1
KAL4768806.1,-,TCO89,PF10452.14,0.0081,14.7,12.7,0.025,13.1,0.0,GCA_047715555.1
KAL4788330.1,-,TCO89,PF10452.14,0.0017,16.9,18.5,0.017,13.6,0.3,GCA_047715575.1
KAL4869083.1,-,TCO89,PF10452.14,1.9e-05,23.7,0.2,0.014,14.3,0.1,GCA_047715635.1
KAL4817264.1,-,TCO89,PF10452.14,0.028,12.8,0.3,0.028,12.8,0.3,GCA_047715645.1
KAL4803739.1,-,TCO89,PF10452.14,2.9e-05,22.7,7.6,0.025,13.0,0.0,GCA_047715655.1
KAL4887159.1,-,TCO89,PF10452.14,0.041,12.6,0.1,0.041,12.6,0.1,GCA_047715665.1
KAL4895073.1,-,TCO89,PF10452.14,0.00063,18.4,9.5,0.066,11.7,0.0,GCA_047715705.1
KAL4909172.1,-,TCO89,PF10452.14,6.1e-05,21.9,0.0,0.044,12.5,0.1,GCA_047715735.1
KAL4919893.1,-,TCO89,PF10452.14,0.68,8.4,0.0,0.059,11.9,1.4,GCA_047715765.1
KAL4932643.1,-,TCO89,PF10452.14,8.2,4.9,19.6,0.11,11.0,0.7,GCA_047715775.1
KAL4970725.1,-,TCO89,PF10452.14,0.67,8.5,16.7,0.082,11.6,0.2,GCA_047715825.1
KAL4979067.1,-,TCO89,PF10452.14,0.00054,18.4,1.0,0.016,13.6,0.2,GCA_047715865.1
KAL5048291.1,-,TCO89,PF10452.14,0.0078,14.8,9.8,0.079,11.5,0.5,GCA_047715895.1
KAL5094833.1,-,TCO89,PF10452.14,0.00073,18.4,3.1,0.014,14.2,0.1,GCA_048183105.1
KAL5118659.1,-,TCO89,PF10452.14,3.1e-07,28.9,0.7,2.8e-05,22.5,0.0,GCA_048340545.1
KAL5343647.1,-,TCO89,PF10452.14,0.054,12.1,0.1,0.054,12.1,0.1,GCA_048571495.1
KAL5343234.1,-,TCO89,PF10452.14,0.12,11.0,4.7,0.17,10.5,4.7,GCA_048571495.1
KAL5350789.1,-,TCO89,PF10452.14,3.5e-06,25.7,6.6,9.1e-05,21.1,0.2,GCA_048593815.1
KAM0108641.1,-,TCO89,PF10452.14,1.3e-05,23.5,2.2,0.056,11.6,0.0,GCA_048595945.2
KAL5432411.1,-,TCO89,PF10452.14,2e-06,26.9,1.4,0.00036,19.5,0.3,GCA_048937215.1
KAL5454738.1,-,TCO89,PF10452.14,2.1e-06,26.8,1.4,0.00036,19.4,0.3,GCA_048937225.1
KAL5404679.1,-,TCO89,PF10452.14,2.2e-06,26.8,1.4,0.00038,19.4,0.3,GCA_048937275.1
KAL5434670.1,-,TCO89,PF10452.14,2.1e-06,26.8,1.4,0.00036,19.4,0.3,GCA_048937285.1
KAL5404524.1,-,TCO89,PF10452.14,2e-06,26.9,1.4,0.00036,19.5,0.3,GCA_048937315.1
KAL5374793.1,-,TCO89,PF10452.14,2.2e-06,26.8,1.4,0.00038,19.4,0.3,GCA_048937325.1
KAL5382935.1,-,TCO89,PF10452.14,8.2e-06,25.0,1.2,0.00052,19.1,0.1,GCA_048937355.1
KAL5627961.1,-,TCO89,PF10452.14,9.6e-06,23.7,0.0,9.6e-06,23.7,0.0,GCA_048999915.1
KAL5630497.1,-,TCO89,PF10452.14,0.017,13.0,7.0,0.026,12.4,7.0,GCA_048999915.1
KAL5606294.1,-,TCO89,PF10452.14,1.2e-05,23.7,0.0,1.2e-05,23.7,0.0,GCA_048999995.1
KAL5612081.1,-,TCO89,PF10452.14,0.02,13.0,7.0,0.031,12.4,7.0,GCA_048999995.1
KAL5587709.1,-,TCO89,PF10452.14,0.0066,15.5,21.2,0.02,13.9,0.1,GCA_049000195.1
KAL5620361.1,-,TCO89,PF10452.14,0.0071,15.5,21.2,0.021,13.9,0.1,GCA_049000225.1
KAL5693770.1,-,TCO89,PF10452.14,0.0003,19.6,6.6,0.064,11.9,0.0,GCA_049307695.1
KAL6025767.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_049863235.1
KAL6026463.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.021,12.3,1.1,GCA_049863235.1
KAL6016923.1,-,TCO89,PF10452.14,2.8e-11,41.5,42.9,2.3e-07,28.6,30.8,GCA_049863305.1
KAL6016642.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.02,12.3,1.1,GCA_049863305.1
KAL6024338.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_049863345.1
KAL6172609.1,-,TCO89,PF10452.14,2.1e-06,26.7,12.7,0.00092,18.0,0.0,GCA_050059805.1
KAL6154206.1,-,TCO89,PF10452.14,2.1e-06,26.7,12.7,0.0009,18.0,0.0,GCA_050059825.1
XTI82414.1,-,TCO89,PF10452.14,3.3e-07,29.5,12.9,0.00027,19.9,0.0,GCA_050273025.1
KAL6361873.1,-,TCO89,PF10452.14,0.0014,17.6,19.7,0.022,13.6,0.1,GCA_050370095.1
GAA5822371.1,-,TCO89,PF10452.14,0.00013,20.2,3.2,0.00025,19.2,0.0,GCA_050402905.1
GAA6016982.1,-,TCO89,PF10452.14,2.7e-06,25.9,0.0,2.7e-06,25.9,0.0,GCA_050403025.1
GAA6030321.1,-,TCO89,PF10452.14,0.00022,19.7,0.0,0.00022,19.7,0.0,GCA_050403045.1
GAA6028168.1,-,TCO89,PF10452.14,0.0019,16.5,4.0,0.003,15.9,4.0,GCA_050403045.1
GAA6048351.1,-,TCO89,PF10452.14,0.0048,14.9,4.1,0.0068,14.4,0.1,GCA_050403085.1
GAA5838765.1,-,TCO89,PF10452.14,0.0041,15.2,0.1,0.0041,15.2,0.1,GCA_050403105.1
GAA5867515.1,-,TCO89,PF10452.14,0.00041,18.3,0.7,0.0061,14.4,0.1,GCA_050403125.1
GAA5889295.1,-,TCO89,PF10452.14,0.00085,17.4,2.0,0.0051,14.8,0.1,GCA_050403145.1
GAA5928071.1,-,TCO89,PF10452.14,0.00026,19.1,0.5,0.0034,15.4,0.1,GCA_050403165.1
GAA6002597.1,-,TCO89,PF10452.14,0.0015,16.6,0.0,0.0015,16.6,0.0,GCA_050403205.1
GAA6016805.1,-,TCO89,PF10452.14,9e-05,20.4,1.7,0.0027,15.5,0.1,GCA_050403225.1
GAA6045594.1,-,TCO89,PF10452.14,0.052,11.6,5.5,0.078,11.0,5.5,GCA_050403265.1
GAA5860177.1,-,TCO89,PF10452.14,0.00017,19.7,2.6,0.0014,16.7,0.0,GCA_050403325.1
GAA5900019.1,-,TCO89,PF10452.14,2.4e-05,22.5,0.1,0.00093,17.3,0.0,GCA_050403345.1
GAA5921080.1,-,TCO89,PF10452.14,4.6e-05,21.5,1.7,0.00058,17.8,0.0,GCA_050403505.1
GAA5952571.1,-,TCO89,PF10452.14,5.9e-05,21.1,3.4,0.00022,19.2,0.0,GCA_050403525.1
KAL6409603.1,-,TCO89,PF10452.14,0.024,13.8,22.0,0.071,12.2,0.3,GCA_050437485.1
KAL6453556.1,-,TCO89,PF10452.14,8.3e-09,33.4,36.7,8e-08,30.2,0.7,GCA_050495715.1
KAL6598022.1,-,TCO89,PF10452.14,0.00018,21.3,2.6,0.00022,21.0,2.6,GCA_050613775.1
KAL6599386.1,-,TCO89,PF10452.14,0.00069,19.3,2.1,0.00081,19.1,2.1,GCA_050613775.1
KAL6631645.1,-,TCO89,PF10452.14,0.069,12.7,4.9,0.077,12.5,4.9,GCA_050613775.1
KAL6672516.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_050656045.1
KAL6673206.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.021,12.3,1.1,GCA_050656045.1
KAL6675977.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_050656055.1
KAL6676674.1,-,TCO89,PF10452.14,0.016,12.7,1.1,0.022,12.3,1.1,GCA_050656055.1
KAL6671071.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_050656065.1
KAL6671766.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.021,12.3,1.1,GCA_050656065.1
KAL6683128.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_050656165.1
KAL6678167.1,-,TCO89,PF10452.14,0.016,12.7,1.1,0.022,12.3,1.1,GCA_050656165.1
KAL6686006.1,-,TCO89,PF10452.14,2.9e-11,41.5,42.9,2.4e-07,28.6,30.8,GCA_050656175.1
KAL6686703.1,-,TCO89,PF10452.14,0.015,12.7,1.1,0.021,12.3,1.1,GCA_050656175.1
KAL6696455.1,-,TCO89,PF10452.14,0.00041,19.2,18.7,0.013,14.2,0.1,GCA_050703535.1
KAL6710113.1,-,TCO89,PF10452.14,8e-09,34.4,2.7,8e-09,34.4,2.7,GCA_050859405.1
KAL6893092.1,-,TCO89,PF10452.14,0.00043,18.9,1.6,0.016,13.6,0.1,GCA_050947385.1
KAL6890707.1,-,TCO89,PF10452.14,7.7e-06,24.8,14.8,0.0054,15.4,0.1,GCA_050947405.1
KAL6929766.1,-,TCO89,PF10452.14,4.8e-23,80.3,44.3,4.8e-23,80.3,44.3,GCA_050947565.1
KAL6930678.1,-,TCO89,PF10452.14,1.7e-10,38.6,124.0,3e-07,27.9,122.8,GCA_050947605.1
KAL6932326.1,-,TCO89,PF10452.14,1.1e-13,49.1,112.8,1e-11,42.7,112.4,GCA_050947625.1
KAL6939447.1,-,TCO89,PF10452.14,1.8e-48,164.1,85.5,4.8e-35,119.8,54.6,GCA_050947655.1
KAL6942358.1,-,TCO89,PF10452.14,2.1e-47,160.6,88.9,9e-44,148.6,88.9,GCA_050947685.1
KAL6943773.1,-,TCO89,PF10452.14,2.2e-23,81.1,73.6,2.2e-23,81.1,73.6,GCA_050947715.1
KAL6865697.1,-,TCO89,PF10452.14,0.00014,20.2,0.2,0.00014,20.2,0.2,GCA_050947745.1
KAL6918059.1,-,TCO89,PF10452.14,0.00085,18.1,0.7,0.022,13.5,0.1,GCA_050947815.1
KAL6804061.1,-,TCO89,PF10452.14,0.00072,18.4,3.1,0.014,14.2,0.1,GCA_050947985.1
KAL6791318.1,-,TCO89,PF10452.14,1.1e-05,24.4,16.8,0.0035,16.1,0.1,GCA_050948005.1
KAL6820812.1,-,TCO89,PF10452.14,0.00074,18.4,3.1,0.014,14.2,0.1,GCA_050948025.1
KAL6817851.1,-,TCO89,PF10452.14,0.00074,18.4,3.1,0.014,14.2,0.1,GCA_050948045.1
KAL6875234.1,-,TCO89,PF10452.14,0.017,13.5,0.0,0.017,13.5,0.0,GCA_050948085.1
XWW98533.1,-,TCO89,PF10452.14,0.0037,15.7,0.1,0.0037,15.7,0.1,GCA_051103115.1
XXG96093.1,-,TCO89,PF10452.14,2.8e-07,29.6,1.2,2.8e-07,29.6,1.2,GCA_051132625.1
WYZ35672.1,-,TCO89,PF10452.14,5.7e-05,22.0,2.6,0.00077,18.3,0.2,GCA_051148585.1
KAL7266015.1,-,TCO89,PF10452.14,8.5e-11,41.0,24.3,5.2e-10,38.4,19.1,GCA_051227325.1
KAL7312367.1,-,TCO89,PF10452.14,1.3e-13,50.6,3.1,1.3e-13,50.6,3.1,GCA_051295215.1
KAL7321678.1,-,TCO89,PF10452.14,4.9e-10,38.8,9.5,4.9e-10,38.8,9.5,GCA_051295215.1
KAL7320977.1,-,TCO89,PF10452.14,4.8e-08,32.3,5.8,5.6e-08,32.1,5.0,GCA_051295215.1
KAL7320297.1,-,TCO89,PF10452.14,6.8e-07,28.5,17.1,1.5e-06,27.3,17.0,GCA_051295215.1
KAL7325472.1,-,TCO89,PF10452.14,1.4e-13,50.6,3.1,1.4e-13,50.6,3.1,GCA_051307255.1
KAL7336022.1,-,TCO89,PF10452.14,5e-10,38.8,9.5,5e-10,38.8,9.5,GCA_051307255.1
KAL7335305.1,-,TCO89,PF10452.14,5e-08,32.3,5.8,5.7e-08,32.1,5.0,GCA_051307255.1
KAL7334592.1,-,TCO89,PF10452.14,3.7e-07,29.4,16.1,5.8e-07,28.7,15.4,GCA_051307255.1
KAL7354490.1,-,TCO89,PF10452.14,7.3e-07,27.8,11.2,1.2e-05,23.8,0.1,GCA_051312685.1
KAL7366097.1,-,TCO89,PF10452.14,7.3e-07,27.8,11.2,1.2e-05,23.8,0.1,GCA_051313235.1
KAM0750587.1,-,TCO89,PF10452.14,2.1e-06,26.5,0.9,4.3e-05,22.2,0.0,GCA_051356775.1
KAL7622380.1,-,TCO89,PF10452.14,1.1e-06,27.3,1.4,1.1e-06,27.3,1.4,GCA_051403495.1
KAL7664124.1,-,TCO89,PF10452.14,5.4e-10,37.2,26.1,2e-07,28.8,1.3,GCA_051530125.1
XXZ97744.1,-,TCO89,PF10452.14,1.6e-14,52.4,56.4,1.7e-07,29.1,2.4,GCA_051546255.1
BFZ56508.1,-,TCO89,PF10452.14,1.6e-15,55.7,0.5,1.6e-15,55.7,0.5,GCA_051599415.1
BFZ59600.1,-,TCO89,PF10452.14,1e-10,40.0,0.1,1e-10,40.0,0.1,GCA_051599425.1
KAL7750188.1,-,TCO89,PF10452.14,6e-08,31.3,1.8,1.2e-07,30.3,1.8,GCA_051624525.1
BGP56793.1,-,TCO89,PF10452.14,8.8e-05,20.4,1.7,0.0027,15.5,0.1,GCA_051805495.1
BGP49880.1,-,TCO89,PF10452.14,0.0012,17.0,1.2,0.012,13.7,0.3,GCA_051805505.1
BGP68696.1,-,TCO89,PF10452.14,0.049,11.6,5.5,0.073,11.0,5.5,GCA_051805525.1
BGP33682.1,-,TCO89,PF10452.14,6.6,4.6,13.7,0.027,12.5,0.2,GCA_051805545.1
BGP25937.1,-,TCO89,PF10452.14,0.073,10.9,8.6,0.011,13.6,1.4,GCA_051805565.1
BGP26091.1,-,TCO89,PF10452.14,1.2,6.9,10.8,0.034,12.0,0.6,GCA_051805565.1
BGO98031.1,-,TCO89,PF10452.14,0.049,11.6,5.5,0.074,11.0,5.5,GCA_051805585.1
KAL7787901.1,-,TCO89,PF10452.14,0.00021,19.7,17.0,0.016,13.6,0.1,GCA_051819845.1
KAL7792315.1,-,TCO89,PF10452.14,0.00074,18.4,3.1,0.014,14.2,0.1,GCA_051819865.1
KAL7810012.1,-,TCO89,PF10452.14,0.0003,19.3,1.4,0.016,13.6,0.1,GCA_051819885.1
KAL7820641.1,-,TCO89,PF10452.14,0.00014,20.4,1.0,0.0095,14.3,0.1,GCA_051819905.1
KAL7898037.1,-,TCO89,PF10452.14,3e-05,22.8,15.8,0.0052,15.4,0.1,GCA_051820155.1
KAL7924917.1,-,TCO89,PF10452.14,8.3e-05,21.2,15.2,0.047,12.2,0.4,GCA_051820515.1
KAL7938730.1,-,TCO89,PF10452.14,0.00012,20.8,1.9,0.0059,15.2,0.1,GCA_051820575.1
KAL7951604.1,-,TCO89,PF10452.14,2.2e-05,23.3,17.1,0.0084,14.8,0.0,GCA_051820595.1
KAL7962250.1,-,TCO89,PF10452.14,0.00078,18.1,17.7,0.013,14.1,0.1,GCA_051820635.1
KAL7910814.1,-,TCO89,PF10452.14,3e-05,23.0,16.1,0.013,14.3,0.2,GCA_051820675.1
KAL7970337.1,-,TCO89,PF10452.14,3e-05,22.8,15.8,0.0052,15.4,0.1,GCA_051820695.1
KAL8304486.1,-,TCO89,PF10452.14,2.2e-07,30.2,0.0,2.2e-07,30.2,0.0,GCA_051938625.1
KAL8304809.1,-,TCO89,PF10452.14,0.014,14.4,0.6,0.021,13.8,0.6,GCA_051938625.1
KAL8332100.1,-,TCO89,PF10452.14,2.4e-07,30.2,0.0,2.4e-07,30.2,0.0,GCA_051938685.1
KAL8332101.1,-,TCO89,PF10452.14,2.4e-07,30.2,0.0,2.4e-07,30.2,0.0,GCA_051938685.1
KAL8332449.1,-,TCO89,PF10452.14,0.015,14.4,0.6,0.023,13.8,0.6,GCA_051938685.1
KAL8360551.1,-,TCO89,PF10452.14,2.2e-07,30.2,0.0,2.2e-07,30.2,0.0,GCA_051938715.1
KAL8358841.1,-,TCO89,PF10452.14,0.005,15.9,0.8,0.0076,15.3,0.8,GCA_051938715.1
KAL8328526.1,-,TCO89,PF10452.14,2.2e-07,30.2,0.0,2.2e-07,30.2,0.0,GCA_051938735.1
KAL8328527.1,-,TCO89,PF10452.14,2.2e-07,30.2,0.0,2.2e-07,30.2,0.0,GCA_051938735.1
KAL8328206.1,-,TCO89,PF10452.14,0.014,14.4,0.6,0.021,13.8,0.6,GCA_051938735.1
KAL8361178.1,-,TCO89,PF10452.14,2.1e-07,30.2,0.0,2.1e-07,30.2,0.0,GCA_051938765.1
KAL8364482.1,-,TCO89,PF10452.14,0.0047,15.9,0.8,0.0072,15.3,0.8,GCA_051938765.1
KAL8371122.1,-,TCO89,PF10452.14,4.7e-07,29.2,0.0,4.7e-07,29.2,0.0,GCA_051938805.1
KAL8395573.1,-,TCO89,PF10452.14,1.3,7.9,6.7,0.17,10.8,2.7,GCA_051938805.1
KAL8374015.1,-,TCO89,PF10452.14,4.7e-07,29.2,0.0,4.7e-07,29.2,0.0,GCA_051938815.1
KAL8393289.1,-,TCO89,PF10452.14,1.3,7.9,6.7,0.17,10.8,2.7,GCA_051938815.1
